,Unnamed: 0,Address,Lot_Size,Price,Unit,State,Country,latitude,longitude,lat,long
889,898,"USA,California,2089 Ayala Dr, Rialto, CA 92377",0.75,2135250.0,acres lot,California,USA,34.148,-117.394,34.1374696,-117.3918279
890,900,"USA,California,0 Houston Ave, Hanford, CA 93230",47.21,2124450.0,acres lot,California,USA,36.327,-119.64568,36.2985052,-119.6465034
891,901,"USA,California,Houston Avenue, Hanford, CA 93230",47.21,2124450.0,acres lot,California,USA,36.327,-119.64568,36.2985052,-119.6465034
892,902,"USA,California,0 Amos St, Bakersfield, CA 93308",45.0,2115000.0,acres lot,California,USA,35.4181,-119.03624,35.4918884,-119.1001169
893,903,"USA,California,3160 Pot Hole Road, Porterville, CA 93257",309.0,2105000.0,acres lot,California,USA,36.065,-119.01676,35.9875694,-118.8190319
894,904,"USA,California,2685 Jefferson St, Carlsbad, CA 92008",0.2236685032139577,2100000.0,sqft lot,California,USA,33.16,-117.3486,33.1654024,-117.348633
895,905,"USA,California,8908 S Union Ave, Bakersfield, CA 93307",11.43,2100000.0,acres lot,California,USA,35.272,-119.0004,35.2734512,-119.0007942
896,906,"USA,California,0 Out #OF, Madera, CA 93638",78.0,2100000.0,acres lot,California,USA,36.9622,-120.05946,37.0190777,-120.043412
897,908,"USA,California,5 Bodega Ct, Los Angeles, CA 90033",0.2379017447199265,2100000.0,sqft lot,California,USA,34.0481,-118.20775,34.0484833,-118.2232097
898,909,"USA,California,0 S Main Divide Truck Trl, Lake Elsinore, CA 92530",40.0,2100000.0,acres lot,California,USA,33.661,-117.4134,33.6735947,-117.4603013
899,910,"USA,California,0 74hwy, Hemet, CA 92545",85.18,2100000.0,acres lot,California,USA,33.7468,-116.98343,33.7432707,-117.0622579
900,911,"USA,California,14 Inca Trail, Chatsworth, CA 91311",4.72,2100000.0,acres lot,California,USA,34.2595,-118.60232,34.2772209,-118.6001733
901,912,"USA,California,0 Del Obispo St, Dana Pt, CA 92629",2.6,2100000.0,acres lot,California,USA,33.463,-117.6971,33.4786161,-117.6853892
902,913,"USA,California,0 Linda Vista Dr, San Marcos, CA 92078",2.06,2100000.0,acres lot,California,USA,33.1401,-117.18381,33.1402752,-117.2032129
903,914,"USA,California,0 Road 26, Madera, CA 93638",77.52,2100000.0,acres lot,California,USA,36.9622,-120.05946,37.0551372,-120.0745166
904,915,"USA,California,0 Creekside Dr, Redlands, CA 92373",62.73,2100000.0,acres lot,California,USA,34.055,-117.18274,34.0118691,-117.1726855
905,916,"USA,California,8671 Orangewood Ave, Garden Grove, CA 92841",0.79,2100000.0,acres lot,California,USA,33.796,-117.9812,33.7960921,-117.9812319
906,917,"USA,California,26 Via Del Tesoro, San Clemente, CA 92673",0.65,2100000.0,acres lot,California,USA,33.463,-117.6434,33.463895,-117.6435819
907,918,"USA,California,44 Rim Crest Rd, Rancho Mirage, CA 92270",0.85,2100000.0,acres lot,California,USA,33.758,-116.461,33.758691,-116.4620098
908,919,"USA,California,43 Rim Crest Rd, Rancho Mirage, CA 92270",0.76,2100000.0,acres lot,California,USA,33.758,-116.4614,33.758691,-116.4620098
909,920,"USA,California,726 N Kingsley Dr, Los Angeles, CA 90029",0.2014003673094582,2095000.0,sqft lot,California,USA,34.102,-118.3033,34.084328,-118.3025147
910,921,"USA,California,0 Mulholland Hwy, Malibu, CA 90265",9.96,2095000.0,acres lot,California,USA,34.096,-118.80786,34.1086294,-118.7660457
911,922,"USA,California,214 S Rampart Blvd, Los Angeles, CA 90057",0.1606978879706152,2090000.0,sqft lot,California,USA,34.067,-118.2773,34.0678392,-118.277443
912,923,"USA,California,5470 La Crescenta LOT 0, Rancho Santa Fe, CA 92067",5.68,2090000.0,acres lot,California,USA,33.0203,-117.20281,33.0409609,-117.2149542
913,924,"USA,California,5470 La Crescenta, Rancho Santa Fe, CA 92067",5.68,2090000.0,acres lot,California,USA,33.0203,-117.20281,33.0419394,-117.2139939
914,925,"USA,California,2534 Benedict Canyon Dr, Beverly Hills, CA 90210",0.7,2075000.0,acres lot,California,USA,34.117,-118.4353,34.1178538,-118.435251
915,926,"USA,California,C 3329 & 3325 St, San Diego, CA 92102",0.5,2050000.0,acres lot,California,USA,32.713,-117.12687,32.7162223,-117.1323579
916,927,"USA,California,23489 Mapes Rd, Sun City, CA 92585",49.47,2050000.0,acres lot,California,USA,33.687,-117.17369,33.7576786,-117.1843999
917,928,"USA,California,424 20th St, Huntington Beach, CA 92648",0.134297520661157,2049000.0,sqft lot,California,USA,33.6698,-118.01146,33.6696423,-118.0113211
918,929,"USA,California,701 66th St, San Diego, CA 92114",2.12,2000000.0,acres lot,California,USA,32.6973,-117.057,32.7126276,-117.0552041
919,930,"USA,California,4421 Logan Ave, San Diego, CA 92113",0.46,2000000.0,acres lot,California,USA,32.6963,-117.09971,32.696425,-117.0997162
920,931,"USA,California,5412 Francis Ave, Chino, CA 91710",2.95,2000000.0,acres lot,California,USA,34.0411,-117.68701,34.041163,-117.687007
921,932,"USA,California,1890 S State St, Hemet, CA 92543",23.97,2000000.0,acres lot,California,USA,33.72,-116.96931950746,33.71598,-116.9712115
922,933,"USA,California,31029 Hasley Canyon Rd, Castaic, CA 91384",520.0,2000000.0,acres lot,California,USA,34.473,-118.7114,34.4760497,-118.6804224
923,934,"USA,California,0 San Martinez Grande 6/10 Mi, Castaic, CA 91384",227.0,2270000.0,acres lot,California,USA,34.482,-118.6307,34.448538,-118.671952
924,935,"USA,California,12550 Yellow Hill Rd, Malibu, CA 90265",5.38,2250000.0,acres lot,California,USA,34.0752,-118.9424,34.0748574,-118.9427207
925,936,"USA,California,3505 Wilshire Ter #1, San Diego, CA 92104",0.1409550045913682,2250000.0,sqft lot,California,USA,32.742,-117.1442,32.7424901,-117.144177
926,938,"USA,California,Desert View Tower Land #9, Ocotillo, CA 92259",90.0,2250000.0,acres lot,California,USA,32.7386,-115.9941,32.6591538,-116.0998538
927,939,"USA,California,4695 Estelle Vineyard Dr, Santa Ynez, CA 93460",57.0,2250000.0,acres lot,California,USA,34.644,-120.0389,34.6144313,-120.079868
928,940,"USA,California,Tower Land, Ocotillo, CA 92259",90.0,2250000.0,acres lot,California,USA,32.7386,-115.9941,32.7386713,-115.99418
929,941,"USA,California,530 Alcoa Cir, Corona, CA 92880",1.01,2250000.0,acres lot,California,USA,33.892,-117.5851,33.892229,-117.585102
930,942,"USA,California,3505 Wilshire Ter, San Diego, CA 92104",0.1409550045913682,2250000.0,sqft lot,California,USA,32.742,-117.1442,32.7424901,-117.144177
931,943,"USA,California,2 Road 200, Coarsegold, CA 93614",801.0,2242800.0,acres lot,California,USA,37.2621,-119.70098,37.1523645,-119.6595427
932,944,"USA,California,1802 Delaware Ave, Santa Monica, CA 90404",0.1834710743801653,2239000.0,sqft lot,California,USA,34.02,-118.4736,34.020488,-118.4736871
933,945,"USA,California,0 Calhoun St, Coachella, CA 92236",18.5,2220000.0,acres lot,California,USA,33.692,-116.211,33.6817984,-116.2077798
934,946,"USA,California,8428 Banana Ave, Fontana, CA 92335",4.85,2200000.0,acres lot,California,USA,34.1,-117.49789,34.1007228,-117.4978696
935,947,"USA,California,4013 S Orange Ave, Fresno, CA 93725",2.35,2200000.0,acres lot,California,USA,36.677,-119.76427,36.6769806,-119.7644545
936,948,"USA,California,7 Twentynine Palms Hwy, Yucca Valley, CA 92284",2.33,2200000.0,acres lot,California,USA,34.1319,-116.388157,34.1206791,-116.4228459
937,949,"USA,California,N Mesa Dr N, Pauma Valley, CA 92061",239.0,2200000.0,acres lot,California,USA,33.315,-116.957,33.3193907,-116.9600056
938,950,"USA,California,2447 Curlew St, San Diego, CA 92101",0.1106290174471992,2200000.0,sqft lot,California,USA,32.717,-117.16277,32.7309202,-117.1675955
939,951,"USA,California,31690 Simpson Rd, Winchester, CA 92596",9.64,2200000.0,acres lot,California,USA,33.708,-117.1082,33.7089519,-117.1082724
940,952,"USA,California,9030 Smith Station Rd, Groveland, CA 95321",480.0,2200000.0,acres lot,California,USA,37.792,-120.1327,37.792152,-120.12997
941,953,"USA,California,0 Vac Corner Prblsm Highway Old Nadeau Rd, Palmdale, CA 93550",19.84,2200000.0,acres lot,California,USA,34.609,-118.1794,34.5285908,-118.0894809
942,954,"USA,California,23723 Serreno Rd, Temecula, CA 92590",55.21,2200000.0,acres lot,California,USA,33.476,-117.2509,33.4760047,-117.2495386
943,955,"USA,California,2810 Highway 46, Wasco, CA 93280",8.43,2200000.0,acres lot,California,USA,35.602,-119.3585,35.6446437,-120.678167
944,956,"USA,California,28813 Los Alisos Blvd, Mission Viejo, CA 92692",0.74,2200000.0,acres lot,California,USA,33.654,-117.6305,33.6545035,-117.6306951
945,957,"USA,California,4 Via Del Mar, San Diego, CA 92130",1.25,2200000.0,acres lot,California,USA,32.9488,-117.25078,32.9289012,-117.2335288
946,958,"USA,California,4 Via Del Mar LOT 4, San Diego, CA 92130",1.25,2200000.0,acres lot,California,USA,32.9469,-117.22355,32.9289012,-117.2335288
947,959,"USA,California,1222 N Beachwood Dr, Los Angeles, CA 90038",0.1550045913682277,2200000.0,sqft lot,California,USA,34.093,-118.321,34.0933147,-118.3209671
948,960,"USA,California,0 Route 66, Helendale, CA 92342",157.5,2200000.0,acres lot,California,USA,34.7438,-117.32449,34.7402853,-117.3257169
949,961,"USA,California,0 Quincy St, Moreno Valley, CA 92555",25.93,2200000.0,acres lot,California,USA,33.9146,-117.19775,33.9607561,-117.1652169
950,962,"USA,California,6325 Crenshaw Blvd, Los Angeles, CA 90043",0.2476584022038567,2200000.0,sqft lot,California,USA,33.9821,-118.3311,33.9819983,-118.3313104
951,963,"USA,California,0 Sand Canyon Rd, Somis, CA 93066",21.24,2200000.0,acres lot,California,USA,34.2726,-118.9742,34.275391,-118.978256
952,964,"USA,California,73555 20th Ave, Desert Hot Springs, CA 92241",40.0,2200000.0,acres lot,California,USA,33.903,-116.3788,33.9037236,-116.3762728
953,966,"USA,California,1925 Montrose St, Los Angeles, CA 90026",0.1993112947658402,2200000.0,sqft lot,California,USA,34.076,-118.2637,34.076483,-118.263592
954,967,"USA,California,12714 Ramona Blvd, Baldwin Park, CA 91706",0.52,2200000.0,acres lot,California,USA,34.078,-117.994,34.078014,-117.995037
955,968,"USA,California,70 Presidential Dr, Simi Valley, CA 93065",10.0,2200000.0,acres lot,California,USA,34.2572,-118.8216,34.257117,-118.821534
956,969,"USA,California,769 Via Terrado, Camarillo, CA 93010",1.03,2200000.0,acres lot,California,USA,34.232,-119.08931,34.232686,-119.089309
957,970,"USA,California,0 Overland Trails Rd, Truckee, CA 96161",139.0,2195000.0,acres lot,California,USA,39.268,-120.12504,39.3516387,-120.1354518
958,971,"USA,California,2 Fillaree Canal, Seeley, CA 92271",218.91,2190000.0,acres lot,California,USA,32.7939,-115.69072,32.87178620710428,-115.6983383633065
959,972,"USA,California,0 Highway 111, El Centro, CA 92243",43.68,2184000.0,acres lot,California,USA,32.7,-115.56305,33.0674182,-115.5263123
960,973,"USA,California,0 Cactus Valley Rd, Hemet, CA 92544",40.09,2178000.0,acres lot,California,USA,33.662,-116.9399,33.6712888,-116.9439904
961,974,"USA,California,0 McElwain Rd, Murrieta, CA 92562",4.84,2750000.0,acres lot,California,USA,33.6,-117.1722,33.6027014,-117.1757381
962,975,"USA,California,0 Nisqualli Rd, Victorville, CA 92395",17.95,2750000.0,acres lot,California,USA,34.48,-117.32621,34.4853131,-117.3115853
963,976,"USA,California,40101 Sunfair Rd, Joshua Tree, CA 92252",320.0,2725000.0,acres lot,California,USA,34.2485,-116.21779,34.1871663,-116.247033
964,977,"USA,California,22647 Cajalco Rd, Perris, CA 92570",2.5,2722500.0,acres lot,California,USA,33.832,-117.2697,33.83251449999999,-117.2697472
965,978,"USA,California,600 Off Rd, Madera, CA 93638",160.0,2720000.0,acres lot,California,USA,36.9622,-120.05946,37.0190777,-120.043412
966,979,"USA,California,19773 Bear Valley Rd, Apple Valley, CA 92308",18.72,2713000.0,acres lot,California,USA,34.4694,-117.23073,34.470427,-117.2314869
967,980,"USA,California,25 Union Jack St, Marina Del Rey, CA 90292",0.0722910927456382,2700000.0,sqft lot,California,USA,33.968,-118.457,33.9682523,-118.4571816
968,981,"USA,California,6330 Woodman Ave, Van Nuys, CA 91401",0.39,2700000.0,acres lot,California,USA,34.185,-118.431,34.185751,-118.4306783
969,982,"USA,California,9 Kamana Rd, Apple Valley, CA 92307",69.96,2700000.0,acres lot,California,USA,34.584,-117.1677,34.5490492,-117.2647395
970,983,"USA,California,J8 Avenue Vic 16th Stw, Lancaster, CA 93534",7.11,2700000.0,acres lot,California,USA,34.6981,-118.13661,34.68942,-118.1584657
971,984,"USA,California,0 Cannon St, Villa Park, CA 92861",7.8,2700000.0,acres lot,California,USA,33.8147,-117.82062,33.8217037,-117.7960945
972,985,"USA,California,734 Echo Park Ave, Los Angeles, CA 90026",0.215495867768595,2700000.0,sqft lot,California,USA,34.072,-118.259,34.0722649,-118.2594139
973,986,"USA,California,3240 Cross Creek Rd, Malibu, CA 90265",13.98,2700000.0,acres lot,California,USA,34.048,-118.6841,34.048984,-118.684107
974,987,"USA,California,24 Vasquez Trl, Carmel, CA 93923",24.05,2699000.0,acres lot,California,USA,36.46,-121.7856,36.5552386,-121.9232879
975,988,"USA,California,733 N Paulina Ave, Redondo Beach, CA 90277",0.1530532598714417,2695000.0,sqft lot,California,USA,33.854,-118.385,33.8542114,-118.3851134
976,989,"USA,California,0 Visalia Park Way Parkway, Visalia, CA 93277",29.79,2681100.0,acres lot,California,USA,36.3116,-119.32404,36.2913963,-119.3194661
977,990,"USA,California,4701 Ridge Dr, Shingle Springs, CA 95682",134.49,2680000.0,acres lot,California,USA,38.661,-120.9177,38.6586547,-120.915263
978,991,"USA,California,8430 Citrus Ave, Fontana, CA 92335",1.6,2677777.0,acres lot,California,USA,34.1,-117.45425,34.100797,-117.45425
979,992,"USA,California,3140 Eucalyptus Hill Rd, Santa Barbara, CA 93108",0.69,2675000.0,acres lot,California,USA,34.439,-119.6579,34.4392482,-119.6584067
980,993,"USA,California,0 Bluffs Dr, Oroville, CA 95965",0.0463269054178145,2675000.0,sqft lot,California,USA,39.5137,-121.55635,39.5185983,-121.5706741
981,994,"USA,California,1935 Hayes Ln, San Martin, CA 95046",19.2,2655000.0,acres lot,California,USA,37.0849,-121.61022,37.0829126,-121.6371783
982,995,"USA,California,1234 Copa De Ora Ave, Los Banos, CA 93635",75.79,2652650.0,acres lot,California,USA,37.027,-120.8486,37.0276195,-120.851928
983,996,"USA,California,2933 French Camp Rd, Manteca, CA 95336",9.0,2650000.0,acres lot,California,USA,37.8607,-121.222,37.8624515,-121.2265865
984,997,"USA,California,0 Dillon Rd, Desert Hot Springs, CA 92241",132.0,2650000.0,acres lot,California,USA,33.885,-116.3264,33.9249058,-116.5269729
985,998,"USA,California,0 Topaz Rd, Victorville, CA 92392",9.0,2646270.0,acres lot,California,USA,34.462,-117.38241,34.489003,-117.3825243
986,999,"USA,California,28430 Santa Fe Dr, Chowchilla, CA 93610",85.2,2632500.0,acres lot,California,USA,37.158,-120.1732,37.158963,-120.173251
987,1000,"USA,California,26563 E State Route 4, Farmington, CA 95230",86.81,2604300.0,acres lot,California,USA,37.939,-120.8019,37.934028,-120.987107
988,1001,"USA,California,0 Old Donner Summit Rd, Truckee, CA 96161",20.01,2600000.0,acres lot,California,USA,39.325,-120.2231,39.3110236,-120.3402436
989,1002,"USA,California,0 Meadow Ln, Walnut, CA 91789",4.78,2600000.0,acres lot,California,USA,34.0202,-117.86533,33.9819263,-117.8483466
990,1003,"USA,California,1 Dunstone Dr, Bangor, CA 95914",160.0,2600000.0,acres lot,California,USA,39.4556,-121.46654,39.4578521,-121.4671061
991,1004,"USA,California,2227 Brawley St, Los Angeles, CA 90032",5.74,2600000.0,acres lot,California,USA,34.07,-118.178,34.0710493,-118.1785883
992,1005,"USA,California,1200 Jefferson Ln, Colton, CA 92324",1.65,2600000.0,acres lot,California,USA,34.05,-117.326,34.0508942,-117.3265702
993,1006,"USA,California,3726 May School Rd, Livermore, CA 94551",21.24,2600000.0,acres lot,California,USA,37.7398,-121.75377,37.7394578,-121.7548756
994,1007,"USA,California,6955 Estrella Rd, San Miguel, CA 93451",81.37,2599000.0,acres lot,California,USA,35.7524,-120.69628,35.7022366,-120.6195912
995,1008,"USA,California,48062 De Luz Murrieta Rd, Fallbrook, CA 92028",335.2,2599000.0,acres lot,California,USA,33.451,-117.3045,33.460387,-117.2891835
996,1009,"USA,California,2870 & 2860 N Beverly Blvd, Beverly Hills, CA 90210",0.58,2595000.0,acres lot,California,USA,34.125,-118.4158,34.1262256,-118.4454642
997,1010,"USA,California,0 Turner Rd, Amador City, CA 95601",901.0,2595000.0,acres lot,California,USA,38.421,-120.8122,38.4206939,-120.8305126
998,1011,"USA,California,11070 Borden Ave, Pacoima, CA 91331",2.03,2595000.0,acres lot,California,USA,34.271,-118.4028,34.271531,-118.402865
999,1012,"USA,California,264 E Bellevue Dr, Pasadena, CA 91101",0.26,2580000.0,acres lot,California,USA,34.1376,-118.1448,34.1377472,-118.1448402
1000,1013,"USA,California,745 Sunset Ave, Venice, CA 90291",0.1331037649219467,2579000.0,sqft lot,California,USA,33.9997,-118.467,33.9998309,-118.4671085
1001,1014,"USA,California,0 Bella Vista Dr, Weldon, CA 93283",320.0,2895000.0,acres lot,California,USA,35.6521,-118.32258,35.644077,-118.316579
1002,1015,"USA,California,9401 Tujunga Valley St, Sunland, CA 91040",34.22,2890000.0,acres lot,California,USA,34.2608,-118.31351,34.2685949,-118.3193295
1003,1016,"USA,California,1670 Tepusquet Rd, Santa Maria, CA 93454",810.0,2890000.0,acres lot,California,USA,34.913,-120.185,34.9707725,-120.199695
1004,1017,"USA,California,1035 E Rosecrans Ave, Compton, CA 90221",0.7,2885000.0,acres lot,California,USA,33.903,-118.2117,33.9034462,-118.2182386
1005,1018,"USA,California,629 Balboa Ave, Laguna Beach, CA 92651",0.2154729109274563,2880000.0,sqft lot,California,USA,33.5229,-117.75519,33.5230517,-117.7555021
1006,1019,"USA,California,295 S Flower St, Orange, CA 92868",0.67,2880000.0,acres lot,California,USA,33.7842,-117.87698,33.7843148,-117.8769767
1007,1020,"USA,California,0 Amar Rd, Walnut, CA 91789",4.33,2880000.0,acres lot,California,USA,34.0202,-117.86533,34.0357637,-117.8722598
1008,1021,"USA,California,0 Brodia Way, Walnut Creek, CA 94598",2.3,2878000.0,acres lot,California,USA,37.904,-122.0293,37.904816,-122.0294904
1009,1022,"USA,California,4365 Hitch Blvd, Moorpark, CA 93021",20.18,2860000.0,acres lot,California,USA,34.2705,-118.92365,34.2705259,-118.9243699
1010,1023,"USA,California,12253 E Huntsman Ave, Selma, CA 93662",59.53,2857440.0,acres lot,California,USA,36.583,-119.6203,36.5826243,-119.5694179
1011,1024,"USA,California,31431 Mulholland Hwy, Malibu, CA 90265",1.96,2850000.0,acres lot,California,USA,34.0966,-118.811,34.0967499,-118.8111098
1012,1025,"USA,California,1389 E Holt Blvd, Ontario, CA 91761",2.06,2850000.0,acres lot,California,USA,34.0634,-117.62311,34.0634235,-117.6231131
1013,1026,"USA,California,847 Orchard Rd, Hollister, CA 95023",10.16,2850000.0,acres lot,California,USA,36.941,-121.3718,36.941705,-121.3719641
1014,1027,"USA,California,250-250 Tank Farm Rd #10, San Luis Obispo, CA 93401",1.84,2805264.0,acres lot,California,USA,35.2464,-120.64795,35.2467868,-120.666549
